id,nombre,precio_unidad,precio_bulk,formato,categoria,seccion
27526.0,Refresco Fanta naranja,3.6,0.9,,Naranja,Agua y refrescos
27508.0,Refresco Fanta naranja,1.85,0.93,,Naranja,Agua y refrescos
27571.0,Refresco Fanta naranja,6.93,2.33,,Naranja,Agua y refrescos
27502.0,Refresco Fanta naranja,0.8,2.42,,Naranja,Agua y refrescos
27545.0,Refresco Fanta naranja zero azúcares añadidos,1.59,0.8,,Naranja,Agua y refrescos
8778.0,Refresco Fanta naranja zero azúcares añadidos,6.16,2.33,,Naranja,Agua y refrescos
27510.0,Refresco Fanta naranja zero azúcares añadidos,0.8,2.42,,Naranja,Agua y refrescos
29075.0,Refresco de naranja Hacendado fresh gas,0.95,0.48,,Naranja,Agua y refrescos
29039.0,Refresco de naranja Hacendado fresh gas,2.22,1.12,,Naranja,Agua y refrescos
29040.0,Refresco de naranja Hacendado fresh gas,0.37,1.12,,Naranja,Agua y refrescos
29076.0,Refresco de naranja Hacendado zero fresh gas,0.9,0.45,,Naranja,Agua y refrescos
29041.0,Refresco de naranja Hacendado zero fresh gas,2.22,1.12,,Naranja,Agua y refrescos
29042.0,Refresco de naranja Hacendado zero fresh gas,0.37,1.12,,Naranja,Agua y refrescos
27666.0,Tónica original Schweppes,7.84,2.97,,Tónica y bitter,Agua y refrescos
27667.0,Tónica original Schweppes,0.99,3.0,,Tónica y bitter,Agua y refrescos
29247.0,Tónica original Schweppes,2.05,2.05,,Tónica y bitter,Agua y refrescos
86117.0,Tónica original Schweppes,6.3,5.25,,Tónica y bitter,Agua y refrescos
86118.0,Tónica original Schweppes,1.1,5.5,,Tónica y bitter,Agua y refrescos
28034.0,Tónica Hacendado,2.22,1.12,,Tónica y bitter,Agua y refrescos
27980.0,Tónica Hacendado,0.37,1.12,,Tónica y bitter,Agua y refrescos
27487.0,Tónica zero calorías Schweppes,7.84,2.97,,Tónica y bitter,Agua y refrescos
27488.0,Tónica zero calorías Schweppes,0.99,3.0,,Tónica y bitter,Agua y refrescos
27832.0,Refresco té verde Hacendado,1.0,0.67,,Té,Agua y refrescos
67938.0,Refresco té sabor limón Hacendado,1.0,0.67,,Té,Agua y refrescos
14314.0,Refresco té sabor limón Hacendado,3.0,1.52,,Té,Agua y refrescos
14315.0,Refresco té sabor limón Hacendado,0.5,1.52,,Té,Agua y refrescos
11307.0,Refresco té sabor limón Hacendado para diluir,1.5,41.67,,Té,Agua y refrescos
86137.0,Refresco té sabor melocotón Hacendado zero,1.0,0.67,,Té,Agua y refrescos
80478.0,Refresco té sabor melocotón Hacendado,1.0,0.67,,Té,Agua y refrescos
11319.0,Refresco té sabor melocotón Hacendado para diluir,1.5,41.67,,Té,Agua y refrescos
11097.0,Refresco té sabor mango y piña Hacendado,1.0,0.67,,Té,Agua y refrescos
86138.0,Refresco té sabor mango Hacendado zero,1.0,0.67,,Té,Agua y refrescos
5546.0,Refresco té sabor limón Hacendado zero,1.0,0.67,,Té,Agua y refrescos
13945.0,Refresco té verde sabor maracuyá y mango Hacendado zero,1.0,0.67,,Té,Agua y refrescos
11688.0,Refresco té sabor limón Fuze Tea,1.99,1.33,,Té,Agua y refrescos
11690.0,Refresco té sabor limón Fuze Tea,6.8,2.58,,Té,Agua y refrescos
11691.0,Refresco té sabor limón Fuze Tea,0.99,3.0,,Té,Agua y refrescos
27965.0,Limonada natural Don Simón light sin gas,1.4,0.93,,Otros refrescos sin gas,Agua y refrescos
27951.0,Refresco de naranja Simon Life sin gas,1.85,1.23,,Otros refrescos sin gas,Agua y refrescos
13944.0,Refresco de naranja Hacendado sin gas,1.15,0.77,,Otros refrescos sin gas,Agua y refrescos
27842.0,Refresco de naranja sin gas,1.6,1.21,,Otros refrescos sin gas,Agua y refrescos
14313.0,Refresco de naranja Hacendado sin gas,0.4,1.21,,Otros refrescos sin gas,Agua y refrescos
13947.0,Refresco fusión de frutas Hacendado cero sin gas,1.15,0.77,,Otros refrescos sin gas,Agua y refrescos
27759.0,Bebida Florida Sunny Delight,1.99,1.59,,Otros refrescos sin gas,Agua y refrescos
13946.0,Refresco piña-coco Hacendado cero sin gas,1.15,0.77,,Otros refrescos sin gas,Agua y refrescos
28198.0,Agua de coco Hacendado 100% natural,2.6,2.6,,Otros refrescos sin gas,Agua y refrescos
6020.0,Refresco Tropical Hacendado sin gas,1.2,0.8,,Otros refrescos sin gas,Agua y refrescos
15988.0,Limonada Hacendado light sin gas,1.6,1.21,,Otros refrescos sin gas,Agua y refrescos
14333.0,Limonada Hacendado light sin gas,0.4,1.21,,Otros refrescos sin gas,Agua y refrescos
13930.0,Refresco Berry Lime Hacendado sin gas,1.15,0.77,,Otros refrescos sin gas,Agua y refrescos
22910.0,Aceitunas verdes rellenas de anchoa Hacendado,3.0,2.86,,Aceitunas verdes,Aperitivos
23217.0,Aceitunas verdes rellenas de anchoa Hacendado,1.8,5.0,,Aceitunas verdes,Aperitivos
22911.0,Aceitunas verdes rellenas de anchoa Hacendado,1.05,3.0,,Aceitunas verdes,Aperitivos
33053.0,Aceitunas verdes sin hueso Hacendado,2.8,3.35,,Aceitunas verdes,Aperitivos
33168.0,Aceitunas verdes Chupadedos Huerta de Barros partidas aliñadas,3.4,3.47,,Aceitunas verdes,Aperitivos
80177.0,Aceitunas verdes Gazpacha Hacendado partidas,2.5,2.99,,Aceitunas verdes,Aperitivos
12764.0,Aceitunas verdes rellenas de anchoa Hacendado,3.35,4.04,,Aceitunas verdes,Aperitivos
33114.0,Aceitunas verdes sin hueso Hacendado,1.7,3.24,,Aceitunas verdes,Aperitivos
13422.0,Aceitunas verdes estilo casero Hacendado partidas aliñadas,2.95,3.01,,Aceitunas verdes,Aperitivos
33121.0,Aceitunas verdes sin hueso aliñadas Hacendado,1.9,4.52,,Aceitunas verdes,Aperitivos
33178.0,Aceitunas verdes rellenas de jalapeño Hacendado,1.75,5.0,,Aceitunas verdes,Aperitivos
23708.0,Aceitunas verdes rellenas de pimiento asado Hacendado,1.75,5.0,,Aceitunas verdes,Aperitivos
33120.0,Aceitunas verdes con hueso Hacendado sabor anchoa,2.95,3.14,,Aceitunas verdes,Aperitivos
33205.0,Aceitunas verdes con hueso Hacendado,1.5,3.49,,Aceitunas verdes,Aperitivos
86100.0,Aceitunas verdes partidas Olives Garcia,3.9,4.79,,Aceitunas verdes,Aperitivos
52622.0,Aceitunas verdes Picadedos sin hueso Hacendado aliñadas,3.8,5.35,,Aceitunas verdes,Aperitivos
11946.0,Aceitunas verdes rellenas de pepinillo Hacendado,2.85,9.05,,Aceitunas verdes,Aperitivos
52734.0,Aceitunas negras sin hueso Hacendado,1.05,3.0,,Aceitunas negras,Aperitivos
52733.0,Aceitunas negras sin hueso Hacendado,3.0,2.86,,Aceitunas negras,Aperitivos
21756.0,Aceitunas negras de Aragón Campo Nature,2.5,12.5,,Aceitunas negras,Aperitivos
8309.0,Aceitunas negras en rodajas Hacendado,2.0,13.51,,Aceitunas negras,Aperitivos
33235.0,Banderillas picantes Hacendado,1.7,4.93,,Cóctel y banderillas,Aperitivos
22154.0,Banderillas dulces Hacendado,1.7,4.93,,Cóctel y banderillas,Aperitivos
73331.0,Mix de encurtidos Hacendado,2.65,3.96,,Cóctel y banderillas,Aperitivos
60320.0,"Banderillas Gildas Hacendado pinchos de aceituna, anchoa y guindilla",2.3,18.4,,Cóctel y banderillas,Aperitivos
29540.0,Pepinillos pequeños Hacendado,1.55,3.69,,Pepinillos y otros encurtidos,Aperitivos
33136.0,Altramuces Hacendado,1.75,2.54,,Pepinillos y otros encurtidos,Aperitivos
33190.0,Alcaparras Hacendado,1.35,10.0,,Pepinillos y otros encurtidos,Aperitivos
4868.0,Picadillo de variantes Hacendado,2.1,5.0,,Pepinillos y otros encurtidos,Aperitivos
33141.0,Cebollitas Hacendado,1.65,4.71,,Pepinillos y otros encurtidos,Aperitivos
15966.0,Guindillas picantes Hacendado,1.55,5.34,,Pepinillos y otros encurtidos,Aperitivos
33022.0,Ajos aliñados Hacendado,2.6,7.54,,Pepinillos y otros encurtidos,Aperitivos
33189.0,Jalapeños picantes en vinagre Hacendado,1.65,12.22,,Pepinillos y otros encurtidos,Aperitivos
33026.0,Mix de pepinillos y cebollitas Hacendado,1.95,2.91,,Pepinillos y otros encurtidos,Aperitivos
15967.0,Piparra Hacendado,2.8,9.66,,Pepinillos y otros encurtidos,Aperitivos
5480.0,Pepinillos agridulces Hacendado,1.6,2.39,,Pepinillos y otros encurtidos,Aperitivos
11565.0,Pepinillos en vinagre Hacendado,1.45,3.45,,Pepinillos y otros encurtidos,Aperitivos
14474.0,Pepinillos agridulces Hacendado,1.75,4.38,,Pepinillos y otros encurtidos,Aperitivos
19958.0,Berenjenas de Almagro aliñada Antonio,3.59,5.28,,Pepinillos y otros encurtidos,Aperitivos
34024.0,Nuez natural Hacendado pelada,2.6,13.0,,Frutos secos,Aperitivos
34865.0,Almendra natural Hacendado,2.5,12.5,,Frutos secos,Aperitivos
86202.0,Pistacho tostado Hacendado con sal,3.65,14.6,,Frutos secos,Aperitivos
34079.0,Pipas girasol tostadas Hacendado gigante con sal,1.2,6.0,,Frutos secos,Aperitivos
86190.0,Pistacho tostado Hacendado 0% sal añadida,3.65,14.6,,Frutos secos,Aperitivos
34820.0,Cacahuete frito con sal Hacendado pelado,1.0,4.0,,Frutos secos,Aperitivos
34078.0,Pipas girasol tostadas Hacendado gigante aguasal,1.2,6.0,,Frutos secos,Aperitivos
23365.0,Anacardo natural Hacendado,2.8,14.0,,Frutos secos,Aperitivos
34822.0,Palomitas de maíz con sal Hacendado para microondas,1.1,4.07,,Frutos secos,Aperitivos
34027.0,Anacardo frito salado Hacendado,2.8,14.0,,Frutos secos,Aperitivos
34025.0,Avellana tostada Hacendado 0% sal añadida,5.3,26.5,,Frutos secos,Aperitivos
11960.0,Almendra tostada y salada Hacendado con piel,2.4,12.0,,Frutos secos,Aperitivos
34868.0,Cacahuete frito y salado Hacendado con piel,1.3,5.2,,Frutos secos,Aperitivos
34821.0,Maíz frito crujiente y tierno Hacendado,1.0,5.88,,Frutos secos,Aperitivos
34009.0,Almendra frita y salada Hacendado pelada,3.15,15.75,,Frutos secos,Aperitivos
34031.0,Cacahuete tostado Hacendado 0% sal añadida,1.65,4.13,,Frutos secos,Aperitivos
34014.0,Almendra tostada Hacendado 0% sal añadida con piel,2.95,14.75,,Frutos secos,Aperitivos
34804.0,Maíz palomitas Hacendado,0.86,3.44,,Frutos secos,Aperitivos
13597.0,Maíz frito gigante Hacendado,1.4,9.33,,Frutos secos,Aperitivos
34838.0,Nuez macadamia Hacendado tostada con sal,2.9,29.0,,Frutos secos,Aperitivos
34963.0,Mezcla semillas Hacendado,1.46,7.3,,Frutos secos,Aperitivos
34188.0,Pipas de calabaza natural Hacendado peladas,1.7,11.33,,Frutos secos,Aperitivos
34194.0,Castañas cocidas y peladas Hacendado,1.4,14.0,,Frutos secos,Aperitivos
34143.0,Cacahuete frito con miel Hacendado,1.65,8.25,,Frutos secos,Aperitivos
34016.0,Cacahuete tostado con sal Hacendado,1.65,4.13,,Frutos secos,Aperitivos
5464.0,Semillas de chía Hacendado,1.45,9.67,,Frutos secos,Aperitivos
34145.0,Pipas de girasol fritas Hacendado peladas,1.1,5.5,,Frutos secos,Aperitivos
80492.0,Almendra marcona Hacendado frita con sal,2.95,23.6,,Frutos secos,Aperitivos
34212.0,Palomitas de maíz sabor mantequilla Hacendado para microondas,1.2,4.44,,Frutos secos,Aperitivos
23575.0,Almendra natural Hacendado sin piel,2.9,14.5,,Frutos secos,Aperitivos
34964.0,Semillas sésamo tostado Hacendado,1.5,10.0,,Frutos secos,Aperitivos
34043.0,Pipas girasol barbacoa Hacendado,1.35,6.75,,Frutos secos,Aperitivos
34193.0,Pipas girasol naturales Hacendado peladas,1.24,6.2,,Frutos secos,Aperitivos
34962.0,Semillas lino dorado Hacendado,1.19,7.93,,Frutos secos,Aperitivos
34606.0,Nuez natural Hacendado,3.7,6.17,,Frutos secos,Aperitivos
34095.0,Pipas calabaza tostadas Hacendado aguasal,1.55,12.4,,Frutos secos,Aperitivos
23059.0,Pipas girasol tostadas Hacendado 0% sal añadida,1.3,6.5,,Frutos secos,Aperitivos
34236.0,Nuez de Brasil natural Hacendado,4.95,24.75,,Frutos secos,Aperitivos
34262.0,Pistacho natural Hacendado pelado,2.95,29.5,,Frutos secos,Aperitivos
34997.0,Nuez Pecana natural Hacendado pelada,4.05,20.25,,Frutos secos,Aperitivos
34817.0,Palomitas de maíz dulces Hacendado para microondas,1.6,5.08,,Frutos secos,Aperitivos
13451.0,Cacahuete tostado Hacendado pelado 0% sal añadida,1.15,5.75,,Frutos secos,Aperitivos
13738.0,Cacahuete +Proteínas en polvo desgrasado Hacendado 14 g proteínas 70% reducido en grasa,2.75,13.75,,Frutos secos,Aperitivos
52667.0,Nuez troceada pelada Hacendado,1.8,12.0,,Frutos secos,Aperitivos
34231.0,Cocktail mezcla Hacendado,1.75,5.83,,Cocktails,Aperitivos
16833.0,"Combinado frutos secos, frutas desecadas y semillas de calabaza Hacendado",2.6,13.0,,Cocktails,Aperitivos
34047.0,Cocktail crunchy sabores Hacendado,1.75,8.75,,Cocktails,Aperitivos
11513.0,Cocktail rodeo Hacendado,1.85,6.17,,Cocktails,Aperitivos
86809.0,Cocktail natural Hacendado,2.7,13.5,,Cocktails,Aperitivos
60015.0,Cocktail tostado 0% sal añadida Hacendado,2.8,14.0,,Cocktails,Aperitivos
60009.0,Cocktail tostado y ahumado Hacendado,2.8,14.0,,Cocktails,Aperitivos
34924.0,Cocktail fruta deshidratada Hacendado,1.9,9.5,,Cocktails,Aperitivos
80450.0,Cocktail rumba Hacendado,1.75,5.83,,Cocktails,Aperitivos
23010.0,Pasas sultanas sin semillas Hacendado,1.8,7.2,,Fruta desecada,Aperitivos
23003.0,Pasas moscatel sin semillas Hacendado,2.2,8.8,,Fruta desecada,Aperitivos
34209.0,Mango deshidratado Hacendado,1.45,24.17,,Fruta desecada,Aperitivos
20020.0,Ciruelas desecadas sin hueso Hacendado,2.14,8.56,,Fruta desecada,Aperitivos
34605.0,Arándanos deshidratados Hacendado,2.3,11.5,,Fruta desecada,Aperitivos
33440.0,Piña deshidratada Hacendado,1.35,27.0,,Fruta desecada,Aperitivos
13877.0,Orejones albaricoque Hacendado,4.4,22.0,,Fruta desecada,Aperitivos
22606.0,Dátiles en rama Hacendado,3.45,8.63,,Fruta desecada,Aperitivos
34226.0,Higos secos Villacruz,2.35,4.7,,Fruta desecada,Aperitivos
22974.0,Dátiles Medjoul con hueso Hacendado,4.1,19.07,,Fruta desecada,Aperitivos
15301.0,Dátiles desecados sin hueso Hacendado,1.8,7.2,,Fruta desecada,Aperitivos
86146.0,Patatas fritas extra crujientes Hacendado,1.35,9.0,,Patatas fritas,Aperitivos
22245.0,Patatas fritas clásicas Hacendado,1.9,6.33,,Patatas fritas,Aperitivos
86145.0,Patatas fritas onduladas sabor jamón serrano Hacendado,1.2,8.0,,Patatas fritas,Aperitivos
15589.0,Patatas fritas corte ondulado Hacendado,1.1,7.33,,Patatas fritas,Aperitivos
15810.0,Patatas light Hacendado,1.3,8.67,,Patatas fritas,Aperitivos
33555.0,Aperitivo de patata sabor original Pringles,2.65,16.06,,Patatas fritas,Aperitivos
33556.0,Aperitivo de patata sabor crema agria y cebolla Pringles,2.65,16.06,,Patatas fritas,Aperitivos
15590.0,Patatas fritas sabor campestre Hacendado,1.2,8.0,,Patatas fritas,Aperitivos
8244.0,Patatas fritas sabor sal y vinagre Hacendado,1.2,8.0,,Patatas fritas,Aperitivos
8243.0,Patatas fritas sabor chili y lima Hacendado,1.2,8.0,,Patatas fritas,Aperitivos
9919.0,Patatinas extra crujientes Hacendado,1.35,13.5,,Patatas fritas,Aperitivos
5398.0,Patatas fritas 0% sal añadida Hacendado,1.5,11.54,,Patatas fritas,Aperitivos
8953.0,Aperitivo de patata con sabor a nata agria y cebolla,1.75,10.0,,Patatas fritas,Aperitivos
13069.0,Patatas fritas onduladas sabor queso de cabra y cebolla caramelizada Hacendado,1.2,8.0,,Patatas fritas,Aperitivos
33640.0,Nachos Hacendado,0.9,6.0,,Snacks,Aperitivos
33639.0,Tiras de maíz frito sabor barbacoa Hacendado,0.8,5.33,,Snacks,Aperitivos
33641.0,Nachos tex-mex sabor queso Hacendado,0.9,6.0,,Snacks,Aperitivos
13889.0,Garfitos de maíz sabor queso Hacendado,0.75,9.38,,Snacks,Aperitivos
33642.0,Cuquitos sabor queso Hacendado,0.75,7.5,,Snacks,Aperitivos
15778.0,Conos sabor bacón y queso Hacendado,0.8,8.0,,Snacks,Aperitivos
14216.0,Galletitas saladas Hacendado,1.2,3.43,,Snacks,Aperitivos
33581.0,Cuquis Hacendado,0.75,9.38,,Snacks,Aperitivos
22177.0,Combinado de aperitivos Hacendado,1.6,8.0,,Snacks,Aperitivos
33436.0,Torreznos sabor barbacoa Hacendado,1.45,14.5,,Snacks,Aperitivos
33633.0,Trigo snack sabor ahumado Hacendado,0.85,10.63,,Snacks,Aperitivos
33624.0,Patatas fritas paja Hacendado,1.5,7.5,,Snacks,Aperitivos
14467.0,Torreznos Hacendado,1.45,14.5,,Snacks,Aperitivos
33440.0,Piña deshidratada Hacendado,1.35,27.0,,Snacks,Aperitivos
22568.0,Sticks de patata Hacendado,0.8,10.67,,Snacks,Aperitivos
15757.0,Aros de maíz Hacendado,0.85,7.08,,Snacks,Aperitivos
34811.0,Palomitas caramelo Hacendado,1.5,12.5,,Snacks,Aperitivos
9903.0,Snack de maíz Stars sabor mantequilla Hacendado,0.8,10.0,,Snacks,Aperitivos
12960.0,Snack de maíz Crunchy sabor agridulce picante Hacendado,1.0,10.0,,Snacks,Aperitivos
30138.0,Cocktail mezcla aperitivos fritos Hacendado,1.0,10.0,,Snacks,Aperitivos
60323.0,Snack de maíz Redes sabor barbacoa Hacendado,0.9,9.0,,Snacks,Aperitivos
52686.0,Sticks vegetales Hacendado,1.2,12.0,,Snacks,Aperitivos
11522.0,Snack Balls sabor queso Hacendado,1.0,10.0,,Snacks,Aperitivos
8915.0,Súper Cuquis,1.1,30.56,,Snacks,Aperitivos
12996.0,Snack frito Binkies sabor queso Hacendado,1.0,12.5,,Snacks,Aperitivos
12959.0,Snack frito Rolls sabor queso y chili Hacendado picante,1.0,10.0,,Snacks,Aperitivos
5044.0,Arroz redondo Hacendado,1.3,1.3,,Arroz,"Arroz, legumbres y pasta"
5063.0,Arroz largo Hacendado,1.35,1.35,,Arroz,"Arroz, legumbres y pasta"
5000.0,Arroz redondo La Fallera,1.69,1.69,,Arroz,"Arroz, legumbres y pasta"
22280.0,Arroz cocido basmati Sabroz,1.15,4.6,,Arroz,"Arroz, legumbres y pasta"
22281.0,Arroz cocido integral Sabroz,1.1,4.4,,Arroz,"Arroz, legumbres y pasta"
52790.0,Arroz Albufera Hacendado,2.95,2.95,,Arroz,"Arroz, legumbres y pasta"
22278.0,Quinoa cocida blanca y roja Sabroz,1.4,5.6,,Arroz,"Arroz, legumbres y pasta"
22279.0,Arroz cocido redondo Sabroz,1.1,4.4,,Arroz,"Arroz, legumbres y pasta"
5042.0,Arroz redondo J Sendra Hacendado,1.6,1.6,,Arroz,"Arroz, legumbres y pasta"
5002.0,Arroz basmati aromático Hacendado,2.2,2.2,,Arroz,"Arroz, legumbres y pasta"
9395.0,Cous cous mediano Bia,1.95,1.95,,Arroz,"Arroz, legumbres y pasta"
5020.0,Arroz vaporizado Hacendado,1.65,1.65,,Arroz,"Arroz, legumbres y pasta"
9430.0,Quinoa Hacendado,2.7,5.4,,Arroz,"Arroz, legumbres y pasta"
5184.0,Arroz integral largo Hacendado,1.65,1.65,,Arroz,"Arroz, legumbres y pasta"
52637.0,Arroz redondo Sabor,2.45,2.45,,Arroz,"Arroz, legumbres y pasta"
12972.0,Arroz largo Sabroz,1.1,4.4,,Arroz,"Arroz, legumbres y pasta"
26029.0,Garbanzo cocido Hacendado,0.75,1.32,,Garbanzos,"Arroz, legumbres y pasta"
26039.0,Garbanzo cocido Hacendado,0.7,2.37,,Garbanzos,"Arroz, legumbres y pasta"
26033.0,Garbanzo cocido Pedrosillano Hacendado,0.95,1.67,,Garbanzos,"Arroz, legumbres y pasta"
5214.0,Garbanzo Hacendado,2.2,2.2,,Garbanzos,"Arroz, legumbres y pasta"
5220.0,Garbanzo lechoso Andaluz Hacendado,2.5,2.5,,Garbanzos,"Arroz, legumbres y pasta"
26019.0,Alubia cocida blanca Hacendado,0.8,1.4,,Alubias,"Arroz, legumbres y pasta"
26028.0,Alubia cocida blanca Hacendado,0.7,2.37,,Alubias,"Arroz, legumbres y pasta"
26000.0,Alubia cocida roja Hacendado,1.25,2.19,,Alubias,"Arroz, legumbres y pasta"
26001.0,Alubia cocida pinta Hacendado,1.25,2.19,,Alubias,"Arroz, legumbres y pasta"
5124.0,Alubia blanca Hacendado,2.45,2.45,,Alubias,"Arroz, legumbres y pasta"
67608.0,Alubia negra Hacendado,2.5,2.5,,Alubias,"Arroz, legumbres y pasta"
67609.0,Alubia roja Hacendado,3.2,3.2,,Alubias,"Arroz, legumbres y pasta"
26002.0,Alubia cocida granja Hacendado,1.75,3.07,,Alubias,"Arroz, legumbres y pasta"
23453.0,Alubia pinta Hacendado,2.4,2.4,,Alubias,"Arroz, legumbres y pasta"
5330.0,Lenteja pardina Hacendado,2.1,2.1,,Lentejas y otros,"Arroz, legumbres y pasta"
26030.0,Lenteja cocida Hacendado,0.9,1.58,,Lentejas y otros,"Arroz, legumbres y pasta"
26011.0,Lenteja cocida Hacendado,0.75,2.54,,Lentejas y otros,"Arroz, legumbres y pasta"
5325.0,Lenteja Hacendado,2.1,2.1,,Lentejas y otros,"Arroz, legumbres y pasta"
13926.0,Soja texturizada Luengo,2.7,13.5,,Lentejas y otros,"Arroz, legumbres y pasta"
13577.0,Fideo cabello de ángel Hacendado,0.8,1.6,,Fideos,"Arroz, legumbres y pasta"
6253.0,Fideuá Hacendado,0.8,1.6,,Fideos,"Arroz, legumbres y pasta"
6261.0,Fideo grueso Hacendado,0.8,1.6,,Fideos,"Arroz, legumbres y pasta"
6363.0,Pasta estrellas Hacendado,0.8,1.6,,Fideos,"Arroz, legumbres y pasta"
6258.0,Pasta maravilla Hacendado,0.8,1.6,,Fideos,"Arroz, legumbres y pasta"
6256.0,Fideo mediano Hacendado,0.8,1.6,,Fideos,"Arroz, legumbres y pasta"
35618.0,Pasta estrellas sin gluten Felicia,2.05,4.1,,Fideos,"Arroz, legumbres y pasta"
6305.0,Pajaritas vegetales Hacendado,1.1,2.2,,"Macarrones, pajaritas y hélices","Arroz, legumbres y pasta"
35777.0,Macarrón rayado integral Hacendado,1.15,2.3,,"Macarrones, pajaritas y hélices","Arroz, legumbres y pasta"
6358.0,Pasta tortiglioni Armando,1.4,2.8,,"Macarrones, pajaritas y hélices","Arroz, legumbres y pasta"
6344.0,Hélices con vegetales Hacendado,1.6,1.6,,"Macarrones, pajaritas y hélices","Arroz, legumbres y pasta"
6260.0,Macarrón fino Hacendado,0.8,1.6,,"Macarrones, pajaritas y hélices","Arroz, legumbres y pasta"
6300.0,Macarrón al huevo Hacendado,1.45,2.9,,"Macarrones, pajaritas y hélices","Arroz, legumbres y pasta"
6250.0,Macarrón Hacendado,1.2,1.2,,"Macarrones, pajaritas y hélices","Arroz, legumbres y pasta"
6361.0,Pasta penne Armando,1.4,2.8,,"Macarrones, pajaritas y hélices","Arroz, legumbres y pasta"
6106.0,Pasta fusilli 100% lentejas rojas Felicia,1.65,6.6,,"Macarrones, pajaritas y hélices","Arroz, legumbres y pasta"
